Year,UNIT_MEASURE,SERIES,Regions,Value
2019,thousands hectares,"Площадь территории, покрытой лесом",Kostanay,242.2
2019,thousands hectares,"Площадь территории, покрытой лесом",Kyzylorda,3146.7
2019,thousands hectares,"Площадь территории, покрытой лесом",Mangistau,125.4
2019,thousands hectares,"Площадь территории, покрытой лесом",Pavlodar,267.5
2019,thousands hectares,"Площадь территории, покрытой лесом",Soltustik Kazakhstan,540.4
2019,thousands hectares,"Площадь территории, покрытой лесом",Turkistan,1665.6
2019,thousands hectares,"Площадь территории, покрытой лесом",Shygys Kazakhstan,2029.1
2019,M_METER3,Above-ground biomass in forest (tonnes) [15.2.1],,435.8
2019,M_METER3,Above-ground biomass in forest (tonnes) [15.2.1],Akmola,46.0
2019,M_METER3,Above-ground biomass in forest (tonnes) [15.2.1],Aktobe,1.2
2019,M_METER3,Above-ground biomass in forest (tonnes) [15.2.1],Almaty,51.9
2019,M_METER3,Above-ground biomass in forest (tonnes) [15.2.1],Atyrau,0.4
2019,M_METER3,Above-ground biomass in forest (tonnes) [15.2.1],Batys Kazakhstan,7.9
2019,M_METER3,Above-ground biomass in forest (tonnes) [15.2.1],Zhambyl,3.7
2019,M_METER3,Above-ground biomass in forest (tonnes) [15.2.1],Karagandy,5.7
2019,M_METER3,Above-ground biomass in forest (tonnes) [15.2.1],Kostanay,17.7
2019,M_METER3,Above-ground biomass in forest (tonnes) [15.2.1],Kyzylorda,6.5
2019,M_METER3,Above-ground biomass in forest (tonnes) [15.2.1],Mangistau,0.1
2019,M_METER3,Above-ground biomass in forest (tonnes) [15.2.1],Pavlodar,28.0
2019,M_METER3,Above-ground biomass in forest (tonnes) [15.2.1],Soltustik Kazakhstan,51.0
2019,M_METER3,Above-ground biomass in forest (tonnes) [15.2.1],Turkistan,3.4
2019,M_METER3,Above-ground biomass in forest (tonnes) [15.2.1],Shygys Kazakhstan,212.3
2019,Percent,Изменение чистой площади лесов,,188.6999999999989
2019,Percent,Изменение чистой площади лесов,Akmola,0.4
2019,Percent,Изменение чистой площади лесов,Aktobe,3.8
2019,Percent,Изменение чистой площади лесов,Almaty,154.7
2019,Percent,Изменение чистой площади лесов,Atyrau,0.0
2019,Percent,Изменение чистой площади лесов,Batys Kazakhstan,0.1
2019,Percent,Изменение чистой площади лесов,Zhambyl,-25.2
2019,Percent,Изменение чистой площади лесов,Karagandy,-1.3
2019,Percent,Изменение чистой площади лесов,Kostanay,0.9
2019,Percent,Изменение чистой площади лесов,Kyzylorda,27.8
2019,Percent,Изменение чистой площади лесов,Mangistau,0.2
2019,Percent,Изменение чистой площади лесов,Pavlodar,5.9
2019,Percent,Изменение чистой площади лесов,Soltustik Kazakhstan,1.9
2019,Percent,Изменение чистой площади лесов,Turkistan,11.2
2019,Percent,Изменение чистой площади лесов,Shygys Kazakhstan,8.2
2019,thousands hectares,Proportion of forest area within legally established protected areas [15.2.1],,13121.8
2019,thousands hectares,Proportion of forest area within legally established protected areas [15.2.1],Akmola,384.2
2019,thousands hectares,Proportion of forest area within legally established protected areas [15.2.1],Aktobe,56.3
2019,thousands hectares,Proportion of forest area within legally established protected areas [15.2.1],Almaty,2104.2
2019,thousands hectares,Proportion of forest area within legally established protected areas [15.2.1],Atyrau,18.7
2019,thousands hectares,Proportion of forest area within legally established protected areas [15.2.1],Batys Kazakhstan,91.2
2019,thousands hectares,Proportion of forest area within legally established protected areas [15.2.1],Zhambyl,2297.9
2019,thousands hectares,Proportion of forest area within legally established protected areas [15.2.1],Karagandy,152.3
2019,thousands hectares,Proportion of forest area within legally established protected areas [15.2.1],Kostanay,242.2
2019,thousands hectares,Proportion of forest area within legally established protected areas [15.2.1],Kyzylorda,3146.7
2019,thousands hectares,Proportion of forest area within legally established protected areas [15.2.1],Mangistau,125.4
2019,thousands hectares,Proportion of forest area within legally established protected areas [15.2.1],Pavlodar,267.5
2019,thousands hectares,Proportion of forest area within legally established protected areas [15.2.1],Soltustik Kazakhstan,540.4
2019,thousands hectares,Proportion of forest area within legally established protected areas [15.2.1],Turkistan,1665.6
2019,thousands hectares,Proportion of forest area within legally established protected areas [15.2.1],Shygys Kazakhstan,2029.1
2019,thousands hectares,Proportion of forest area with a long-term management plan [15.2.1],,13121.8
2019,thousands hectares,Proportion of forest area with a long-term management plan [15.2.1],Akmola,384.2
2019,thousands hectares,Proportion of forest area with a long-term management plan [15.2.1],Aktobe,56.3
2019,thousands hectares,Proportion of forest area with a long-term management plan [15.2.1],Almaty,2104.2
2019,thousands hectares,Proportion of forest area with a long-term management plan [15.2.1],Atyrau,18.7
2019,thousands hectares,Proportion of forest area with a long-term management plan [15.2.1],Batys Kazakhstan,91.2
2019,thousands hectares,Proportion of forest area with a long-term management plan [15.2.1],Zhambyl,2297.9
2019,thousands hectares,Proportion of forest area with a long-term management plan [15.2.1],Karagandy,152.3
2019,thousands hectares,Proportion of forest area with a long-term management plan [15.2.1],Kostanay,242.2
2019,thousands hectares,Proportion of forest area with a long-term management plan [15.2.1],Kyzylorda,3146.7
2019,thousands hectares,Proportion of forest area with a long-term management plan [15.2.1],Mangistau,125.4
2019,thousands hectares,Proportion of forest area with a long-term management plan [15.2.1],Pavlodar,267.5
2019,thousands hectares,Proportion of forest area with a long-term management plan [15.2.1],Soltustik Kazakhstan,540.4
2019,thousands hectares,Proportion of forest area with a long-term management plan [15.2.1],Turkistan,1665.6
2019,thousands hectares,Proportion of forest area with a long-term management plan [15.2.1],Shygys Kazakhstan,2029.1
