Year,UNIT_MEASURE,Жынысы,Өңірлер,Аймақ,Value
2019,1000 туылғанға,ұлдар және қыздар,Ақмола,ауыл,3.62006550594725
2019,1000 туылғанға,ұлдар және қыздар,Ақтөбе,ауыл,5.865102639296188
2019,1000 туылғанға,ұлдар және қыздар,Алматы,ауыл,3.9650022468346062
2019,1000 туылғанға,ұлдар және қыздар,Атырау,ауыл,7.605595545294038
2019,1000 туылғанға,ұлдар және қыздар,Батыс Қазақстан,ауыл,4.27578834847675
2019,1000 туылғанға,ұлдар және қыздар,Жамбыл,ауыл,3.540751426135991
2019,1000 туылғанға,ұлдар және қыздар,Қарағанды,ауыл,3.2113037893384715
2019,1000 туылғанға,ұлдар және қыздар,Қостанай,ауыл,6.438261669349275
2019,1000 туылғанға,ұлдар және қыздар,Қызылорда,ауыл,5.238290879211175
2019,1000 туылғанға,ұлдар және қыздар,Маңғыстау,ауыл,4.431314623338257
2019,1000 туылғанға,ұлдар және қыздар,Павлодар,ауыл,2.0509815411661294
2019,1000 туылғанға,ұлдар және қыздар,Солтүстік Қазақстан,ауыл,4.30786904078116
2019,1000 туылғанға,ұлдар және қыздар,Түркістан,ауыл,3.324484580842037
2019,1000 туылғанға,ұлдар және қыздар,Шығыс Қазақстан,ауыл,4.547817047817048
2019,1000 туылғанға,ерлер,,,5.532643074822869
2019,1000 туылғанға,ерлер,Ақмола,,4.873447571136614
2019,1000 туылғанға,ерлер,Ақтөбе,,5.573398828641602
2019,1000 туылғанға,ерлер,Алматы,,5.449591280653951
2019,1000 туылғанға,ерлер,Атырау,,8.807588075880759
2019,1000 туылғанға,ерлер,Батыс Қазақстан,,5.967976710334789
2019,1000 туылғанға,ерлер,Жамбыл,,5.941302791696492
2019,1000 туылғанға,ерлер,Қарағанды,,5.968169761273209
2019,1000 туылғанға,ерлер,Қостанай,,7.868628121792679
2019,1000 туылғанға,ерлер,Қызылорда,,6.008411776487082
2019,1000 туылғанға,ерлер,Маңғыстау,,6.557688652347462
2019,1000 туылғанға,ерлер,Павлодар,,4.152823920265781
2019,1000 туылғанға,ерлер,Солтүстік Қазақстан,,7.038288288288288
2019,1000 туылғанға,ерлер,Түркістан,,3.8852464703229614
2019,1000 туылғанға,ерлер,Шығыс Қазақстан,,5.238344683080147
2019,1000 туылғанға,ерлер,Нұр-Сұлтан қаласы,,3.3962776796630894
2019,1000 туылғанға,ерлер,Алматы қаласы,,5.727246952083924
2019,1000 туылғанға,ерлер,Шымкент қаласы,,6.594153636981646
2019,1000 туылғанға,ерлер,,қала,5.915679375020177
2019,1000 туылғанға,ерлер,Ақмола,қала,6.25
2019,1000 туылғанға,ерлер,Ақтөбе,қала,5.549249590112247
2019,1000 туылғанға,ерлер,Алматы,қала,6.524047944166288
2019,1000 туылғанға,ерлер,Атырау,қала,7.985625873427829
2019,1000 туылғанға,ерлер,Батыс Қазақстан,қала,6.346788525006346
2019,1000 туылғанға,ерлер,Жамбыл,қала,7.044560943643512
2019,1000 туылғанға,ерлер,Қарағанды,қала,6.730868799834317
2019,1000 туылғанға,ерлер,Қостанай,қала,7.719878687620623
2019,1000 туылғанға,ерлер,Қызылорда,қала,4.801920768307323
2019,1000 туылғанға,ерлер,Маңғыстау,қала,8.687485325193707
2019,1000 туылғанға,ерлер,Павлодар,қала,4.719207173194904
2019,1000 туылғанға,ерлер,Солтүстік Қазақстан,қала,8.422234699606962
2019,1000 туылғанға,ерлер,Түркістан,қала,4.762501566612357
2019,1000 туылғанға,ерлер,Шығыс Қазақстан,қала,5.698778833107191
2019,1000 туылғанға,ерлер,Нұр-Сұлтан қаласы,қала,3.3962776796630894
2019,1000 туылғанға,ерлер,Алматы қаласы,қала,5.727246952083924
2019,1000 туылғанға,ерлер,Шымкент қаласы,қала,6.594153636981646
2019,1000 туылғанға,ерлер,,ауыл,4.968501129204802
2019,1000 туылғанға,ерлер,Ақмола,ауыл,3.332222592469177
2019,1000 туылғанға,ерлер,Ақтөбе,ауыл,5.645464809936017
2019,1000 туылғанға,ерлер,Алматы,ауыл,5.085790609267441
2019,1000 туылғанға,ерлер,Атырау,ауыл,9.877826878086822
2019,1000 туылғанға,ерлер,Батыс Қазақстан,ауыл,5.458887751620607
2019,1000 туылғанға,ерлер,Жамбыл,ауыл,5.0851767098906695
2019,1000 туылғанға,ерлер,Қарағанды,ауыл,2.9081844619858743
2019,1000 туылғанға,ерлер,Қостанай,ауыл,8.111762054979721
2019,1000 туылғанға,ерлер,Қызылорда,ауыл,7.217321571772254
2019,1000 туылғанға,ерлер,Маңғыстау,ауыл,5.109372505189207
2019,1000 туылғанға,ерлер,Павлодар,ауыл,2.805836139169472
2019,1000 туылғанға,ерлер,Солтүстік Қазақстан,ауыл,5.64652738565782
2019,1000 туылғанға,ерлер,Түркістан,ауыл,3.5495011511895624
2019,1000 туылғанға,ерлер,Шығыс Қазақстан,ауыл,4.407443682664055
2019,1000 туылғанға,әйелдер,,,4.030431559874815
2019,1000 туылғанға,әйелдер,Ақмола,,3.895663956639567
2019,1000 туылғанға,әйелдер,Ақтөбе,,5.551630160492581
2019,1000 туылғанға,әйелдер,Алматы,,3.313561055430559
2019,1000 туылғанға,әйелдер,Атырау,,7.016248153618907
2019,1000 туылғанға,әйелдер,Батыс Қазақстан,,3.3546325878594248
2019,1000 туылғанға,әйелдер,Жамбыл,,3.6722515492311225
2019,1000 туылғанға,әйелдер,Қарағанды,,5.013673655423883
2019,1000 туылғанға,әйелдер,Қостанай,,4.284184219921457
2019,1000 туылғанға,әйелдер,Қызылорда,,3.952569169960474
2019,1000 туылғанға,әйелдер,Маңғыстау,,4.528529737345275
2019,1000 туылғанға,әйелдер,Павлодар,,3.430841459010473
2019,1000 туылғанға,әйелдер,Солтүстік Қазақстан,,3.0120481927710845
2019,1000 туылғанға,әйелдер,Түркістан,,3.121400170933819
2019,1000 туылғанға,әйелдер,Шығыс Қазақстан,,5.096153846153846
2019,1000 туылғанға,әйелдер,Нұр-Сұлтан қаласы,,2.8542885685742827
2019,1000 туылғанға,әйелдер,Алматы қаласы,,3.7185869369639537
2019,1000 туылғанға,әйелдер,Шымкент қаласы,,4.987350921575714
2019,1000 туылғанға,әйелдер,,қала,4.55929681281794
2019,1000 туылғанға,әйелдер,Ақмола,қала,3.865979381443299
2019,1000 туылғанға,әйелдер,Ақтөбе,қала,5.369848301785474
2019,1000 туылғанға,әйелдер,Алматы,қала,4.934210526315789
2019,1000 туылғанға,әйелдер,Атырау,қала,8.463541666666666
2019,1000 туылғанға,әйелдер,Батыс Қазақстан,қала,3.633314700950252
2019,1000 туылғанға,әйелдер,Жамбыл,қала,5.979599015124868
2019,1000 туылғанға,әйелдер,Қарағанды,қала,5.398575694923042
2019,1000 туылғанға,әйелдер,Қостанай,қала,4.032258064516129
2019,1000 туылғанға,әйелдер,Қызылорда,қала,4.769130717537394
2019,1000 туылғанға,әйелдер,Маңғыстау,қала,5.7299451918286
2019,1000 туылғанға,әйелдер,Павлодар,қала,4.351164576401331
2019,1000 туылғанға,әйелдер,Солтүстік Қазақстан,қала,3.107520198881293
2019,1000 туылғанға,әйелдер,Түркістан,қала,3.2206119162640903
2019,1000 туылғанға,әйелдер,Шығыс Қазақстан,қала,5.303476723629935
2019,1000 туылғанға,әйелдер,Нұр-Сұлтан қаласы,қала,2.8542885685742827
2019,1000 туылғанға,әйелдер,Алматы қаласы,қала,3.7185869369639537
2019,1000 туылғанға,әйелдер,Шымкент қаласы,қала,4.987350921575714
2019,1000 туылғанға,әйелдер,,ауыл,3.2535204107569515
2019,1000 туылғанға,әйелдер,Ақмола,ауыл,3.928571428571429
2019,1000 туылғанға,әйелдер,Ақтөбе,ауыл,6.102522375915378
2019,1000 туылғанға,әйелдер,Алматы,ауыл,2.777021508303839
2019,1000 туылғанға,әйелдер,Атырау,ауыл,5.119453924914676
2019,1000 туылғанға,әйелдер,Батыс Қазақстан,ауыл,2.9828486204325126
2019,1000 туылғанға,әйелдер,Жамбыл,ауыл,1.895734597156398
2019,1000 туылғанға,әйелдер,Қарағанды,ауыл,3.53356890459364
2019,1000 туылғанға,әйелдер,Қостанай,ауыл,4.694835680751174
2019,1000 туылғанға,әйелдер,Қызылорда,ауыл,3.1592249368155016
2019,1000 туылғанға,әйелдер,Маңғыстау,ауыл,3.714333952388992
2019,1000 туылғанға,әйелдер,Павлодар,ауыл,1.226241569589209
2019,1000 туылғанға,әйелдер,Солтүстік Қазақстан,ауыл,2.922267679719462
2019,1000 туылғанға,әйелдер,Түркістан,ауыл,3.083406135978211
2019,1000 туылғанға,әйелдер,Шығыс Қазақстан,ауыл,4.706533776301218
