Year,UNIT_MEASURE,SERIES,Регионы,Value
2018,тыс.гектар,"Доля лесной площади, находящейся в охраняемых законом зонах",Западно-Казахстанская,91.1
2018,тыс.гектар,"Доля лесной площади, находящейся в охраняемых законом зонах",Жымбылская,2323.1
2018,тыс.гектар,"Доля лесной площади, находящейся в охраняемых законом зонах",Карагандинская,153.6
2018,тыс.гектар,"Доля лесной площади, находящейся в охраняемых законом зонах",Костанайская,241.3
2018,тыс.гектар,"Доля лесной площади, находящейся в охраняемых законом зонах",Кызылординская,3118.9
2018,тыс.гектар,"Доля лесной площади, находящейся в охраняемых законом зонах",Мангистауская,125.2
2018,тыс.гектар,"Доля лесной площади, находящейся в охраняемых законом зонах",Павлодарская,261.6
2018,тыс.гектар,"Доля лесной площади, находящейся в охраняемых законом зонах",Северо-Казахстанская,538.5
2018,тыс.гектар,"Доля лесной площади, находящейся в охраняемых законом зонах",Туркестанская,1654.4
2018,тыс.гектар,"Доля лесной площади, находящейся в охраняемых законом зонах",Восточно-Казахстанская,2020.9
2018,тыс.гектар,"Доля площади лесов, в отношении которых разработан долгосрочный план управления лесным хозяйством",,12933.1
2018,тыс.гектар,"Доля площади лесов, в отношении которых разработан долгосрочный план управления лесным хозяйством",Акмолинская,383.8
2018,тыс.гектар,"Доля площади лесов, в отношении которых разработан долгосрочный план управления лесным хозяйством",Актюбинская,52.5
2018,тыс.гектар,"Доля площади лесов, в отношении которых разработан долгосрочный план управления лесным хозяйством",Алматинская,1949.5
2018,тыс.гектар,"Доля площади лесов, в отношении которых разработан долгосрочный план управления лесным хозяйством",Атырауская,18.7
2018,тыс.гектар,"Доля площади лесов, в отношении которых разработан долгосрочный план управления лесным хозяйством",Западно-Казахстанская,91.1
2018,тыс.гектар,"Доля площади лесов, в отношении которых разработан долгосрочный план управления лесным хозяйством",Жымбылская,2323.1
2018,тыс.гектар,"Доля площади лесов, в отношении которых разработан долгосрочный план управления лесным хозяйством",Карагандинская,153.6
2018,тыс.гектар,"Доля площади лесов, в отношении которых разработан долгосрочный план управления лесным хозяйством",Костанайская,241.3
2018,тыс.гектар,"Доля площади лесов, в отношении которых разработан долгосрочный план управления лесным хозяйством",Кызылординская,3118.9
2018,тыс.гектар,"Доля площади лесов, в отношении которых разработан долгосрочный план управления лесным хозяйством",Мангистауская,125.2
2018,тыс.гектар,"Доля площади лесов, в отношении которых разработан долгосрочный план управления лесным хозяйством",Павлодарская,261.6
2018,тыс.гектар,"Доля площади лесов, в отношении которых разработан долгосрочный план управления лесным хозяйством",Северо-Казахстанская,538.5
2018,тыс.гектар,"Доля площади лесов, в отношении которых разработан долгосрочный план управления лесным хозяйством",Туркестанская,1654.4
2018,тыс.гектар,"Доля площади лесов, в отношении которых разработан долгосрочный план управления лесным хозяйством",Восточно-Казахстанская,2020.9
2019,тыс.гектар,"Площадь территории, покрытой лесом",,13121.8
2019,тыс.гектар,"Площадь территории, покрытой лесом",Акмолинская,384.2
2019,тыс.гектар,"Площадь территории, покрытой лесом",Актюбинская,56.3
2019,тыс.гектар,"Площадь территории, покрытой лесом",Алматинская,2104.2
2019,тыс.гектар,"Площадь территории, покрытой лесом",Атырауская,18.7
2019,тыс.гектар,"Площадь территории, покрытой лесом",Западно-Казахстанская,91.2
2019,тыс.гектар,"Площадь территории, покрытой лесом",Жымбылская,2297.9
2019,тыс.гектар,"Площадь территории, покрытой лесом",Карагандинская,152.3
2019,тыс.гектар,"Площадь территории, покрытой лесом",Костанайская,242.2
2019,тыс.гектар,"Площадь территории, покрытой лесом",Кызылординская,3146.7
2019,тыс.гектар,"Площадь территории, покрытой лесом",Мангистауская,125.4
2019,тыс.гектар,"Площадь территории, покрытой лесом",Павлодарская,267.5
2019,тыс.гектар,"Площадь территории, покрытой лесом",Северо-Казахстанская,540.4
2019,тыс.гектар,"Площадь территории, покрытой лесом",Туркестанская,1665.6
2019,тыс.гектар,"Площадь территории, покрытой лесом",Восточно-Казахстанская,2029.1
2019,млн.м3,Запасы наземной биомассы в лесах,,435.8
2019,млн.м3,Запасы наземной биомассы в лесах,Акмолинская,46.0
2019,млн.м3,Запасы наземной биомассы в лесах,Актюбинская,1.2
2019,млн.м3,Запасы наземной биомассы в лесах,Алматинская,51.9
2019,млн.м3,Запасы наземной биомассы в лесах,Атырауская,0.4
2019,млн.м3,Запасы наземной биомассы в лесах,Западно-Казахстанская,7.9
2019,млн.м3,Запасы наземной биомассы в лесах,Жымбылская,3.7
2019,млн.м3,Запасы наземной биомассы в лесах,Карагандинская,5.7
2019,млн.м3,Запасы наземной биомассы в лесах,Костанайская,17.7
2019,млн.м3,Запасы наземной биомассы в лесах,Кызылординская,6.5
2019,млн.м3,Запасы наземной биомассы в лесах,Мангистауская,0.1
2019,млн.м3,Запасы наземной биомассы в лесах,Павлодарская,28.0
2019,млн.м3,Запасы наземной биомассы в лесах,Северо-Казахстанская,51.0
2019,млн.м3,Запасы наземной биомассы в лесах,Туркестанская,3.4
2019,млн.м3,Запасы наземной биомассы в лесах,Восточно-Казахстанская,212.3
2019,процент,Изменение чистой площади лесов,,188.6999999999989
2019,процент,Изменение чистой площади лесов,Акмолинская,0.4
2019,процент,Изменение чистой площади лесов,Актюбинская,3.8
2019,процент,Изменение чистой площади лесов,Алматинская,154.7
2019,процент,Изменение чистой площади лесов,Атырауская,0.0
2019,процент,Изменение чистой площади лесов,Западно-Казахстанская,0.1
2019,процент,Изменение чистой площади лесов,Жымбылская,-25.2
2019,процент,Изменение чистой площади лесов,Карагандинская,-1.3
2019,процент,Изменение чистой площади лесов,Костанайская,0.9
2019,процент,Изменение чистой площади лесов,Кызылординская,27.8
2019,процент,Изменение чистой площади лесов,Мангистауская,0.2
2019,процент,Изменение чистой площади лесов,Павлодарская,5.9
2019,процент,Изменение чистой площади лесов,Северо-Казахстанская,1.9
2019,процент,Изменение чистой площади лесов,Туркестанская,11.2
2019,процент,Изменение чистой площади лесов,Восточно-Казахстанская,8.2
2019,тыс.гектар,"Доля лесной площади, находящейся в охраняемых законом зонах",,13121.8
2019,тыс.гектар,"Доля лесной площади, находящейся в охраняемых законом зонах",Акмолинская,384.2
2019,тыс.гектар,"Доля лесной площади, находящейся в охраняемых законом зонах",Актюбинская,56.3
2019,тыс.гектар,"Доля лесной площади, находящейся в охраняемых законом зонах",Алматинская,2104.2
2019,тыс.гектар,"Доля лесной площади, находящейся в охраняемых законом зонах",Атырауская,18.7
2019,тыс.гектар,"Доля лесной площади, находящейся в охраняемых законом зонах",Западно-Казахстанская,91.2
2019,тыс.гектар,"Доля лесной площади, находящейся в охраняемых законом зонах",Жымбылская,2297.9
2019,тыс.гектар,"Доля лесной площади, находящейся в охраняемых законом зонах",Карагандинская,152.3
2019,тыс.гектар,"Доля лесной площади, находящейся в охраняемых законом зонах",Костанайская,242.2
2019,тыс.гектар,"Доля лесной площади, находящейся в охраняемых законом зонах",Кызылординская,3146.7
2019,тыс.гектар,"Доля лесной площади, находящейся в охраняемых законом зонах",Мангистауская,125.4
2019,тыс.гектар,"Доля лесной площади, находящейся в охраняемых законом зонах",Павлодарская,267.5
2019,тыс.гектар,"Доля лесной площади, находящейся в охраняемых законом зонах",Северо-Казахстанская,540.4
2019,тыс.гектар,"Доля лесной площади, находящейся в охраняемых законом зонах",Туркестанская,1665.6
2019,тыс.гектар,"Доля лесной площади, находящейся в охраняемых законом зонах",Восточно-Казахстанская,2029.1
2019,тыс.гектар,"Доля площади лесов, в отношении которых разработан долгосрочный план управления лесным хозяйством",,13121.8
2019,тыс.гектар,"Доля площади лесов, в отношении которых разработан долгосрочный план управления лесным хозяйством",Акмолинская,384.2
2019,тыс.гектар,"Доля площади лесов, в отношении которых разработан долгосрочный план управления лесным хозяйством",Актюбинская,56.3
2019,тыс.гектар,"Доля площади лесов, в отношении которых разработан долгосрочный план управления лесным хозяйством",Алматинская,2104.2
2019,тыс.гектар,"Доля площади лесов, в отношении которых разработан долгосрочный план управления лесным хозяйством",Атырауская,18.7
2019,тыс.гектар,"Доля площади лесов, в отношении которых разработан долгосрочный план управления лесным хозяйством",Западно-Казахстанская,91.2
2019,тыс.гектар,"Доля площади лесов, в отношении которых разработан долгосрочный план управления лесным хозяйством",Жымбылская,2297.9
2019,тыс.гектар,"Доля площади лесов, в отношении которых разработан долгосрочный план управления лесным хозяйством",Карагандинская,152.3
2019,тыс.гектар,"Доля площади лесов, в отношении которых разработан долгосрочный план управления лесным хозяйством",Костанайская,242.2
2019,тыс.гектар,"Доля площади лесов, в отношении которых разработан долгосрочный план управления лесным хозяйством",Кызылординская,3146.7
2019,тыс.гектар,"Доля площади лесов, в отношении которых разработан долгосрочный план управления лесным хозяйством",Мангистауская,125.4
2019,тыс.гектар,"Доля площади лесов, в отношении которых разработан долгосрочный план управления лесным хозяйством",Павлодарская,267.5
2019,тыс.гектар,"Доля площади лесов, в отношении которых разработан долгосрочный план управления лесным хозяйством",Северо-Казахстанская,540.4
2019,тыс.гектар,"Доля площади лесов, в отношении которых разработан долгосрочный план управления лесным хозяйством",Туркестанская,1665.6
2019,тыс.гектар,"Доля площади лесов, в отношении которых разработан долгосрочный план управления лесным хозяйством",Восточно-Казахстанская,2029.1
