Year,UNIT_MEASURE,COMPOSITE_BREAKDOWN,Возраст,Регионы,Value
2018,процент,Передача файлов между компьютерами и другими устройствами,в возрасте 15 лет и старше,Кызылординская,11.927209112171749
2018,процент,Разработка компьютерных программ с использованием специального программного языка,в возрасте 15 лет и старше,Кызылординская,6.835459887048623
2018,процент,Копирование или перенос файла или папки,в возрасте 15 лет и старше,Мангистауская,17.376852609043215
2018,процент,Использование инструментов копирования и вставки информации или части информации для получения копий или перемещения информации в документе,в возрасте 15 лет и старше,Мангистауская,8.624681852011799
2018,процент,"Отправка элекронной почты с вложенными файлами (документ, фотография, видео)",в возрасте 15 лет и старше,Мангистауская,59.01684405037485
2018,процент,Работа в редакторе электронных таблиц Excel (использование базовых арифметических формул в таблицах),в возрасте 15 лет и старше,Мангистауская,40.14679213004138
2018,процент,"Подключение и установка новых устройств (принтер, модем и другие)",в возрасте 15 лет и старше,Мангистауская,9.135556311045365
2018,процент,"Поиск, загрузка и установка  программного обеспечения",в возрасте 15 лет и старше,Мангистауская,29.930489833046963
2018,процент,"Работа в графическом редакторе (включая презентации, текст, изображения,  звук, видео или диаграммы)",в возрасте 15 лет и старше,Мангистауская,19.79799325572207
2018,процент,Передача файлов между компьютерами и другими устройствами,в возрасте 15 лет и старше,Мангистауская,4.22022732075749
2018,процент,Разработка компьютерных программ с использованием специального программного языка,в возрасте 15 лет и старше,Мангистауская,3.926428564865436
2018,процент,Копирование или перенос файла или папки,в возрасте 15 лет и старше,Павлодарская,34.08564765232352
2018,процент,Использование инструментов копирования и вставки информации или части информации для получения копий или перемещения информации в документе,в возрасте 15 лет и старше,Павлодарская,26.718839159185503
2018,процент,"Отправка элекронной почты с вложенными файлами (документ, фотография, видео)",в возрасте 15 лет и старше,Павлодарская,47.62959011883649
2018,процент,Работа в редакторе электронных таблиц Excel (использование базовых арифметических формул в таблицах),в возрасте 15 лет и старше,Павлодарская,30.675187392688585
2018,процент,"Подключение и установка новых устройств (принтер, модем и другие)",в возрасте 15 лет и старше,Павлодарская,8.771421766107986
2018,процент,"Поиск, загрузка и установка  программного обеспечения",в возрасте 15 лет и старше,Павлодарская,13.571302501640744
2018,процент,"Работа в графическом редакторе (включая презентации, текст, изображения,  звук, видео или диаграммы)",в возрасте 15 лет и старше,Павлодарская,15.115914438026174
2018,процент,Передача файлов между компьютерами и другими устройствами,в возрасте 15 лет и старше,Павлодарская,30.75635263212909
2018,процент,Разработка компьютерных программ с использованием специального программного языка,в возрасте 15 лет и старше,Павлодарская,3.726843244336224
2018,процент,Копирование или перенос файла или папки,в возрасте 15 лет и старше,Северо-Казахстанская,48.65521453449036
2018,процент,Использование инструментов копирования и вставки информации или части информации для получения копий или перемещения информации в документе,в возрасте 15 лет и старше,Северо-Казахстанская,31.15483991081686
2018,процент,"Отправка элекронной почты с вложенными файлами (документ, фотография, видео)",в возрасте 15 лет и старше,Северо-Казахстанская,51.14335050855116
2018,процент,Работа в редакторе электронных таблиц Excel (использование базовых арифметических формул в таблицах),в возрасте 15 лет и старше,Северо-Казахстанская,48.446234242289954
2018,процент,"Подключение и установка новых устройств (принтер, модем и другие)",в возрасте 15 лет и старше,Северо-Казахстанская,12.689979611390376
2018,процент,"Поиск, загрузка и установка  программного обеспечения",в возрасте 15 лет и старше,Северо-Казахстанская,12.572824571680266
2018,процент,"Работа в графическом редакторе (включая презентации, текст, изображения,  звук, видео или диаграммы)",в возрасте 15 лет и старше,Северо-Казахстанская,21.35241416576984
2018,процент,Передача файлов между компьютерами и другими устройствами,в возрасте 15 лет и старше,Северо-Казахстанская,36.252900495411424
2018,процент,Разработка компьютерных программ с использованием специального программного языка,в возрасте 15 лет и старше,Северо-Казахстанская,1.8188546959645089
2018,процент,Копирование или перенос файла или папки,в возрасте 15 лет и старше,Туркестанская,43.01205257983469
2018,процент,Использование инструментов копирования и вставки информации или части информации для получения копий или перемещения информации в документе,в возрасте 15 лет и старше,Туркестанская,19.387377764831065
2018,процент,"Отправка элекронной почты с вложенными файлами (документ, фотография, видео)",в возрасте 15 лет и старше,Туркестанская,47.69720913441804
2018,процент,Работа в редакторе электронных таблиц Excel (использование базовых арифметических формул в таблицах),в возрасте 15 лет и старше,Туркестанская,43.45816680909302
2018,процент,"Подключение и установка новых устройств (принтер, модем и другие)",в возрасте 15 лет и старше,Туркестанская,17.255135191995695
2018,процент,"Поиск, загрузка и установка  программного обеспечения",в возрасте 15 лет и старше,Туркестанская,17.217832477636577
2018,процент,"Работа в графическом редакторе (включая презентации, текст, изображения,  звук, видео или диаграммы)",в возрасте 15 лет и старше,Туркестанская,19.99198922186214
2018,процент,Передача файлов между компьютерами и другими устройствами,в возрасте 15 лет и старше,Туркестанская,23.264675300505328
2018,процент,Разработка компьютерных программ с использованием специального программного языка,в возрасте 15 лет и старше,Туркестанская,6.998507082256126
2018,процент,Копирование или перенос файла или папки,в возрасте 15 лет и старше,Восточно-Казахстанская,15.90271018414849
2018,процент,Использование инструментов копирования и вставки информации или части информации для получения копий или перемещения информации в документе,в возрасте 15 лет и старше,Восточно-Казахстанская,6.782211919859117
2018,процент,"Отправка элекронной почты с вложенными файлами (документ, фотография, видео)",в возрасте 15 лет и старше,Восточно-Казахстанская,49.04447785945359
2018,процент,Работа в редакторе электронных таблиц Excel (использование базовых арифметических формул в таблицах),в возрасте 15 лет и старше,Восточно-Казахстанская,34.351159033449136
2018,процент,"Подключение и установка новых устройств (принтер, модем и другие)",в возрасте 15 лет и старше,Восточно-Казахстанская,18.210520788205795
2018,процент,"Поиск, загрузка и установка  программного обеспечения",в возрасте 15 лет и старше,Восточно-Казахстанская,14.976997848881588
2018,процент,"Работа в графическом редакторе (включая презентации, текст, изображения,  звук, видео или диаграммы)",в возрасте 15 лет и старше,Восточно-Казахстанская,23.1012676032565
2018,процент,Передача файлов между компьютерами и другими устройствами,в возрасте 15 лет и старше,Восточно-Казахстанская,8.403615079208794
2018,процент,Разработка компьютерных программ с использованием специального программного языка,в возрасте 15 лет и старше,Восточно-Казахстанская,11.59747267029375
2018,процент,Копирование или перенос файла или папки,в возрасте 15 лет и старше,г_Нур-Султан,26.18755811567984
2018,процент,Использование инструментов копирования и вставки информации или части информации для получения копий или перемещения информации в документе,в возрасте 15 лет и старше,г_Нур-Султан,24.474927330422112
2018,процент,"Отправка элекронной почты с вложенными файлами (документ, фотография, видео)",в возрасте 15 лет и старше,г_Нур-Султан,63.47970528791642
2018,процент,Работа в редакторе электронных таблиц Excel (использование базовых арифметических формул в таблицах),в возрасте 15 лет и старше,г_Нур-Султан,55.014255156408055
2018,процент,"Подключение и установка новых устройств (принтер, модем и другие)",в возрасте 15 лет и старше,г_Нур-Султан,24.518888761593164
2018,процент,"Поиск, загрузка и установка  программного обеспечения",в возрасте 15 лет и старше,г_Нур-Султан,41.55607480370555
2018,процент,"Работа в графическом редакторе (включая презентации, текст, изображения,  звук, видео или диаграммы)",в возрасте 15 лет и старше,г_Нур-Султан,28.67430973892239
2018,процент,Передача файлов между компьютерами и другими устройствами,в возрасте 15 лет и старше,г_Нур-Султан,33.992577178955
2018,процент,Разработка компьютерных программ с использованием специального программного языка,в возрасте 15 лет и старше,г_Нур-Султан,22.47308361464209
2018,процент,Копирование или перенос файла или папки,в возрасте 15 лет и старше,г_Алматы,20.85067515130516
2018,процент,Использование инструментов копирования и вставки информации или части информации для получения копий или перемещения информации в документе,в возрасте 15 лет и старше,г_Алматы,14.902343557435396
2018,процент,"Отправка элекронной почты с вложенными файлами (документ, фотография, видео)",в возрасте 15 лет и старше,г_Алматы,57.37866656971281
2018,процент,Работа в редакторе электронных таблиц Excel (использование базовых арифметических формул в таблицах),в возрасте 15 лет и старше,г_Алматы,38.32076591001952
2018,процент,"Подключение и установка новых устройств (принтер, модем и другие)",в возрасте 15 лет и старше,г_Алматы,14.415293758072307
2018,процент,"Поиск, загрузка и установка  программного обеспечения",в возрасте 15 лет и старше,г_Алматы,18.601274104246684
2018,процент,"Работа в графическом редакторе (включая презентации, текст, изображения,  звук, видео или диаграммы)",в возрасте 15 лет и старше,г_Алматы,17.331395275138064
2018,процент,Передача файлов между компьютерами и другими устройствами,в возрасте 15 лет и старше,г_Алматы,17.750979240523446
2018,процент,Разработка компьютерных программ с использованием специального программного языка,в возрасте 15 лет и старше,г_Алматы,6.902360459105704
2018,процент,Копирование или перенос файла или папки,в возрасте 15 лет и старше,г_Шымкент,7.128671506736733
2018,процент,Использование инструментов копирования и вставки информации или части информации для получения копий или перемещения информации в документе,в возрасте 15 лет и старше,г_Шымкент,2.6109847684931413
2018,процент,"Отправка элекронной почты с вложенными файлами (документ, фотография, видео)",в возрасте 15 лет и старше,г_Шымкент,43.499064621691794
2018,процент,Работа в редакторе электронных таблиц Excel (использование базовых арифметических формул в таблицах),в возрасте 15 лет и старше,г_Шымкент,47.47691600540822
2018,процент,"Подключение и установка новых устройств (принтер, модем и другие)",в возрасте 15 лет и старше,г_Шымкент,6.462202549537276
2018,процент,"Поиск, загрузка и установка  программного обеспечения",в возрасте 15 лет и старше,г_Шымкент,9.826719595879815
2018,процент,"Работа в графическом редакторе (включая презентации, текст, изображения,  звук, видео или диаграммы)",в возрасте 15 лет и старше,г_Шымкент,9.54372568497563
2018,процент,Передача файлов между компьютерами и другими устройствами,в возрасте 15 лет и старше,г_Шымкент,7.575271272382402
2018,процент,Разработка компьютерных программ с использованием специального программного языка,в возрасте 15 лет и старше,г_Шымкент,2.1413612525530064
2019,процент,Копирование или перенос файла или папки,в возрасте 15-24 лет,,32.1
2019,процент,Использование инструментов копирования и вставки информации или части информации для получения копий или перемещения информации в документе,в возрасте 15-24 лет,,18.5
2019,процент,"Отправка элекронной почты с вложенными файлами (документ, фотография, видео)",в возрасте 15-24 лет,,61.9
2019,процент,Работа в редакторе электронных таблиц Excel (использование базовых арифметических формул в таблицах),в возрасте 15-24 лет,,52.9
2019,процент,"Подключение и установка новых устройств (принтер, модем и другие)",в возрасте 15-24 лет,,18.6
2019,процент,"Поиск, загрузка и установка  программного обеспечения",в возрасте 15-24 лет,,22.5
2019,процент,"Работа в графическом редакторе (включая презентации, текст, изображения,  звук, видео или диаграммы)",в возрасте 15-24 лет,,27.1
2019,процент,Передача файлов между компьютерами и другими устройствами,в возрасте 15-24 лет,,26.0
2019,процент,Разработка компьютерных программ с использованием специального программного языка,в возрасте 15-24 лет,,7.8
2019,процент,Копирование или перенос файла или папки,в возрасте 15-24 лет,Акмолинская,66.1
2019,процент,Использование инструментов копирования и вставки информации или части информации для получения копий или перемещения информации в документе,в возрасте 15-24 лет,Акмолинская,42.1
2019,процент,"Отправка элекронной почты с вложенными файлами (документ, фотография, видео)",в возрасте 15-24 лет,Акмолинская,83.8
2019,процент,Работа в редакторе электронных таблиц Excel (использование базовых арифметических формул в таблицах),в возрасте 15-24 лет,Акмолинская,72.5
2019,процент,"Подключение и установка новых устройств (принтер, модем и другие)",в возрасте 15-24 лет,Акмолинская,42.5
2019,процент,"Поиск, загрузка и установка  программного обеспечения",в возрасте 15-24 лет,Акмолинская,49.3
2019,процент,"Работа в графическом редакторе (включая презентации, текст, изображения,  звук, видео или диаграммы)",в возрасте 15-24 лет,Акмолинская,45.3
2019,процент,Передача файлов между компьютерами и другими устройствами,в возрасте 15-24 лет,Акмолинская,53.2
2019,процент,Разработка компьютерных программ с использованием специального программного языка,в возрасте 15-24 лет,Акмолинская,10.7
2019,процент,Копирование или перенос файла или папки,в возрасте 15-24 лет,Актюбинская,48.4
2019,процент,Использование инструментов копирования и вставки информации или части информации для получения копий или перемещения информации в документе,в возрасте 15-24 лет,Актюбинская,19.1
2019,процент,"Отправка элекронной почты с вложенными файлами (документ, фотография, видео)",в возрасте 15-24 лет,Актюбинская,77.6
2019,процент,Работа в редакторе электронных таблиц Excel (использование базовых арифметических формул в таблицах),в возрасте 15-24 лет,Актюбинская,62.9
2019,процент,"Подключение и установка новых устройств (принтер, модем и другие)",в возрасте 15-24 лет,Актюбинская,24.6
2019,процент,"Поиск, загрузка и установка  программного обеспечения",в возрасте 15-24 лет,Актюбинская,22.8
2019,процент,"Работа в графическом редакторе (включая презентации, текст, изображения,  звук, видео или диаграммы)",в возрасте 15-24 лет,Актюбинская,28.9
2019,процент,Передача файлов между компьютерами и другими устройствами,в возрасте 15-24 лет,Актюбинская,31.0
2019,процент,Разработка компьютерных программ с использованием специального программного языка,в возрасте 15-24 лет,Актюбинская,5.4
2019,процент,Копирование или перенос файла или папки,в возрасте 15-24 лет,Алматинская,24.2
2019,процент,Использование инструментов копирования и вставки информации или части информации для получения копий или перемещения информации в документе,в возрасте 15-24 лет,Алматинская,16.5
2019,процент,"Отправка элекронной почты с вложенными файлами (документ, фотография, видео)",в возрасте 15-24 лет,Алматинская,69.2
2019,процент,Работа в редакторе электронных таблиц Excel (использование базовых арифметических формул в таблицах),в возрасте 15-24 лет,Алматинская,50.5
2019,процент,"Подключение и установка новых устройств (принтер, модем и другие)",в возрасте 15-24 лет,Алматинская,16.7
2019,процент,"Поиск, загрузка и установка  программного обеспечения",в возрасте 15-24 лет,Алматинская,10.4
2019,процент,"Работа в графическом редакторе (включая презентации, текст, изображения,  звук, видео или диаграммы)",в возрасте 15-24 лет,Алматинская,20.8
2019,процент,Передача файлов между компьютерами и другими устройствами,в возрасте 15-24 лет,Алматинская,16.0
2019,процент,Разработка компьютерных программ с использованием специального программного языка,в возрасте 15-24 лет,Алматинская,2.9
2019,процент,Копирование или перенос файла или папки,в возрасте 15-24 лет,Атырауская,32.3
2019,процент,Использование инструментов копирования и вставки информации или части информации для получения копий или перемещения информации в документе,в возрасте 15-24 лет,Атырауская,20.0
2019,процент,"Отправка элекронной почты с вложенными файлами (документ, фотография, видео)",в возрасте 15-24 лет,Атырауская,65.9
2019,процент,Работа в редакторе электронных таблиц Excel (использование базовых арифметических формул в таблицах),в возрасте 15-24 лет,Атырауская,51.4
2019,процент,"Подключение и установка новых устройств (принтер, модем и другие)",в возрасте 15-24 лет,Атырауская,9.8
2019,процент,"Поиск, загрузка и установка  программного обеспечения",в возрасте 15-24 лет,Атырауская,32.0
2019,процент,"Работа в графическом редакторе (включая презентации, текст, изображения,  звук, видео или диаграммы)",в возрасте 15-24 лет,Атырауская,23.7
2019,процент,Передача файлов между компьютерами и другими устройствами,в возрасте 15-24 лет,Атырауская,33.8
2019,процент,Разработка компьютерных программ с использованием специального программного языка,в возрасте 15-24 лет,Атырауская,3.9
2019,процент,Копирование или перенос файла или папки,в возрасте 15-24 лет,Западно-Казахстанская,35.9
2019,процент,Использование инструментов копирования и вставки информации или части информации для получения копий или перемещения информации в документе,в возрасте 15-24 лет,Западно-Казахстанская,19.6
2019,процент,"Отправка элекронной почты с вложенными файлами (документ, фотография, видео)",в возрасте 15-24 лет,Западно-Казахстанская,80.2
2019,процент,Работа в редакторе электронных таблиц Excel (использование базовых арифметических формул в таблицах),в возрасте 15-24 лет,Западно-Казахстанская,52.2
2019,процент,"Подключение и установка новых устройств (принтер, модем и другие)",в возрасте 15-24 лет,Западно-Казахстанская,14.3
2019,процент,"Поиск, загрузка и установка  программного обеспечения",в возрасте 15-24 лет,Западно-Казахстанская,32.5
2019,процент,"Работа в графическом редакторе (включая презентации, текст, изображения,  звук, видео или диаграммы)",в возрасте 15-24 лет,Западно-Казахстанская,30.8
2019,процент,Передача файлов между компьютерами и другими устройствами,в возрасте 15-24 лет,Западно-Казахстанская,29.1
2019,процент,Разработка компьютерных программ с использованием специального программного языка,в возрасте 15-24 лет,Западно-Казахстанская,5.4
2019,процент,Копирование или перенос файла или папки,в возрасте 15-24 лет,Жымбылская,29.7
2019,процент,Использование инструментов копирования и вставки информации или части информации для получения копий или перемещения информации в документе,в возрасте 15-24 лет,Жымбылская,9.3
2019,процент,"Отправка элекронной почты с вложенными файлами (документ, фотография, видео)",в возрасте 15-24 лет,Жымбылская,41.1
2019,процент,Работа в редакторе электронных таблиц Excel (использование базовых арифметических формул в таблицах),в возрасте 15-24 лет,Жымбылская,48.2
2019,процент,"Подключение и установка новых устройств (принтер, модем и другие)",в возрасте 15-24 лет,Жымбылская,13.2
2019,процент,"Поиск, загрузка и установка  программного обеспечения",в возрасте 15-24 лет,Жымбылская,16.3
2019,процент,"Работа в графическом редакторе (включая презентации, текст, изображения,  звук, видео или диаграммы)",в возрасте 15-24 лет,Жымбылская,16.2
2019,процент,Передача файлов между компьютерами и другими устройствами,в возрасте 15-24 лет,Жымбылская,15.5
2019,процент,Разработка компьютерных программ с использованием специального программного языка,в возрасте 15-24 лет,Жымбылская,2.2
2019,процент,Копирование или перенос файла или папки,в возрасте 15-24 лет,Карагандинская,56.7
2019,процент,Использование инструментов копирования и вставки информации или части информации для получения копий или перемещения информации в документе,в возрасте 15-24 лет,Карагандинская,36.6
2019,процент,"Отправка элекронной почты с вложенными файлами (документ, фотография, видео)",в возрасте 15-24 лет,Карагандинская,81.3
2019,процент,Работа в редакторе электронных таблиц Excel (использование базовых арифметических формул в таблицах),в возрасте 15-24 лет,Карагандинская,68.6
2019,процент,"Подключение и установка новых устройств (принтер, модем и другие)",в возрасте 15-24 лет,Карагандинская,34.6
2019,процент,"Поиск, загрузка и установка  программного обеспечения",в возрасте 15-24 лет,Карагандинская,40.5
2019,процент,"Работа в графическом редакторе (включая презентации, текст, изображения,  звук, видео или диаграммы)",в возрасте 15-24 лет,Карагандинская,52.0
2019,процент,Передача файлов между компьютерами и другими устройствами,в возрасте 15-24 лет,Карагандинская,53.1
2019,процент,Разработка компьютерных программ с использованием специального программного языка,в возрасте 15-24 лет,Карагандинская,13.5
2019,процент,Копирование или перенос файла или папки,в возрасте 15-24 лет,Костанайская,47.3
2019,процент,Использование инструментов копирования и вставки информации или части информации для получения копий или перемещения информации в документе,в возрасте 15-24 лет,Костанайская,25.7
2019,процент,"Отправка элекронной почты с вложенными файлами (документ, фотография, видео)",в возрасте 15-24 лет,Костанайская,69.9
2019,процент,Работа в редакторе электронных таблиц Excel (использование базовых арифметических формул в таблицах),в возрасте 15-24 лет,Костанайская,54.0
2019,процент,"Подключение и установка новых устройств (принтер, модем и другие)",в возрасте 15-24 лет,Костанайская,15.7
2019,процент,"Поиск, загрузка и установка  программного обеспечения",в возрасте 15-24 лет,Костанайская,20.7
2019,процент,"Работа в графическом редакторе (включая презентации, текст, изображения,  звук, видео или диаграммы)",в возрасте 15-24 лет,Костанайская,34.1
2019,процент,Передача файлов между компьютерами и другими устройствами,в возрасте 15-24 лет,Костанайская,33.4
2019,процент,Разработка компьютерных программ с использованием специального программного языка,в возрасте 15-24 лет,Костанайская,1.1
2019,процент,Копирование или перенос файла или папки,в возрасте 15-24 лет,Кызылординская,15.9
2019,процент,Использование инструментов копирования и вставки информации или части информации для получения копий или перемещения информации в документе,в возрасте 15-24 лет,Кызылординская,16.0
2019,процент,"Отправка элекронной почты с вложенными файлами (документ, фотография, видео)",в возрасте 15-24 лет,Кызылординская,18.3
2019,процент,Работа в редакторе электронных таблиц Excel (использование базовых арифметических формул в таблицах),в возрасте 15-24 лет,Кызылординская,42.9
2019,процент,"Подключение и установка новых устройств (принтер, модем и другие)",в возрасте 15-24 лет,Кызылординская,9.2
2019,процент,"Поиск, загрузка и установка  программного обеспечения",в возрасте 15-24 лет,Кызылординская,20.4
2019,процент,"Работа в графическом редакторе (включая презентации, текст, изображения,  звук, видео или диаграммы)",в возрасте 15-24 лет,Кызылординская,15.0
2019,процент,Передача файлов между компьютерами и другими устройствами,в возрасте 15-24 лет,Кызылординская,16.6
2019,процент,Разработка компьютерных программ с использованием специального программного языка,в возрасте 15-24 лет,Кызылординская,4.9
2019,процент,Копирование или перенос файла или папки,в возрасте 15-24 лет,Мангистауская,20.7
2019,процент,Использование инструментов копирования и вставки информации или части информации для получения копий или перемещения информации в документе,в возрасте 15-24 лет,Мангистауская,15.7
2019,процент,"Отправка элекронной почты с вложенными файлами (документ, фотография, видео)",в возрасте 15-24 лет,Мангистауская,83.3
2019,процент,Работа в редакторе электронных таблиц Excel (использование базовых арифметических формул в таблицах),в возрасте 15-24 лет,Мангистауская,75.3
2019,процент,"Подключение и установка новых устройств (принтер, модем и другие)",в возрасте 15-24 лет,Мангистауская,15.3
2019,процент,"Поиск, загрузка и установка  программного обеспечения",в возрасте 15-24 лет,Мангистауская,48.0
2019,процент,"Работа в графическом редакторе (включая презентации, текст, изображения,  звук, видео или диаграммы)",в возрасте 15-24 лет,Мангистауская,24.5
2019,процент,Передача файлов между компьютерами и другими устройствами,в возрасте 15-24 лет,Мангистауская,4.8
2019,процент,Разработка компьютерных программ с использованием специального программного языка,в возрасте 15-24 лет,Мангистауская,5.9
2019,процент,Копирование или перенос файла или папки,в возрасте 15-24 лет,Павлодарская,27.6
2019,процент,Использование инструментов копирования и вставки информации или части информации для получения копий или перемещения информации в документе,в возрасте 15-24 лет,Павлодарская,13.9
2019,процент,"Отправка элекронной почты с вложенными файлами (документ, фотография, видео)",в возрасте 15-24 лет,Павлодарская,51.4
2019,процент,Работа в редакторе электронных таблиц Excel (использование базовых арифметических формул в таблицах),в возрасте 15-24 лет,Павлодарская,30.2
2019,процент,"Подключение и установка новых устройств (принтер, модем и другие)",в возрасте 15-24 лет,Павлодарская,32.9
2019,процент,"Поиск, загрузка и установка  программного обеспечения",в возрасте 15-24 лет,Павлодарская,9.1
2019,процент,"Работа в графическом редакторе (включая презентации, текст, изображения,  звук, видео или диаграммы)",в возрасте 15-24 лет,Павлодарская,30.0
2019,процент,Передача файлов между компьютерами и другими устройствами,в возрасте 15-24 лет,Павлодарская,17.6
2019,процент,Разработка компьютерных программ с использованием специального программного языка,в возрасте 15-24 лет,Павлодарская,12.5
2019,процент,Копирование или перенос файла или папки,в возрасте 15-24 лет,Северо-Казахстанская,64.8
2019,процент,Использование инструментов копирования и вставки информации или части информации для получения копий или перемещения информации в документе,в возрасте 15-24 лет,Северо-Казахстанская,50.1
2019,процент,"Отправка элекронной почты с вложенными файлами (документ, фотография, видео)",в возрасте 15-24 лет,Северо-Казахстанская,67.9
2019,процент,Работа в редакторе электронных таблиц Excel (использование базовых арифметических формул в таблицах),в возрасте 15-24 лет,Северо-Казахстанская,70.8
